,Title,year,location,Latitude,Longitude
7650,ABC News Nightline,2004,United States,39.7837304,-100.445882
7651,ABC News Nightline,2004,United States,39.7837304,-100.445882
7652,ABC News Nightline,2004,United States,39.7837304,-100.445882
7653,ABC News Nightline,2004,United States,39.7837304,-100.445882
7654,ABC News Nightline,2004,United States,39.7837304,-100.445882
7655,ABC News Nightline,2004,United States,39.7837304,-100.445882
7656,ABC News Nightline,2004,United States,39.7837304,-100.445882
7657,ABC News Nightline,2004,United States,39.7837304,-100.445882
7658,ABC News Nightline,2004,United States,39.7837304,-100.445882
7659,ABC News Nightline,2004,United States,39.7837304,-100.445882
7660,ABC News Nightline,2004,United States,39.7837304,-100.445882
7661,ABC News Nightline,2004,United States,39.7837304,-100.445882
7662,ABC News Nightline,2004,United States,39.7837304,-100.445882
7663,ABC News Nightline,2004,United States,39.7837304,-100.445882
7664,ABC News Nightline,2004,United States,39.7837304,-100.445882
7665,ABC News Nightline,2004,United States,39.7837304,-100.445882
7666,ABC News Nightline,2004,United States,39.7837304,-100.445882
7667,ABC News Nightline,2004,United States,39.7837304,-100.445882
7668,ABC News Nightline,2004,United States,39.7837304,-100.445882
7669,ABC News Nightline,2004,United States,39.7837304,-100.445882
7670,ABC News Nightline,2004,United States,39.7837304,-100.445882
7671,ABC News Nightline,2004,United States,39.7837304,-100.445882
7672,ABC News Nightline,2004,United States,39.7837304,-100.445882
7673,ABC News Nightline,2004,United States,39.7837304,-100.445882
7674,ABC News Nightline,2004,United States,39.7837304,-100.445882
7675,ABC News Nightline,2004,United States,39.7837304,-100.445882
7676,ABC News Nightline,2004,United States,39.7837304,-100.445882
7677,ABC News Nightline,2004,United States,39.7837304,-100.445882
7678,ABC News Nightline,2004,United States,39.7837304,-100.445882
7679,ABC News Nightline,2004,United States,39.7837304,-100.445882
7680,ABC News Nightline,2004,United States,39.7837304,-100.445882
7681,ABC News Nightline,2004,United States,39.7837304,-100.445882
7682,ABC News Nightline,2004,United States,39.7837304,-100.445882
7683,ABC News Nightline,2004,United States,39.7837304,-100.445882
7684,ABC News Nightline,2004,United States,39.7837304,-100.445882
7685,ABC News Nightline,2004,United States,39.7837304,-100.445882
7686,ABC News Nightline,2004,United States,39.7837304,-100.445882
7687,ABC News Nightline,2004,United States,39.7837304,-100.445882
7688,ABC News Nightline,2004,United States,39.7837304,-100.445882
7689,ABC News Nightline,2004,United States,39.7837304,-100.445882
7690,ABC News Nightline,2004,United States,39.7837304,-100.445882
7691,ABC News Nightline,2004,United States,39.7837304,-100.445882
7692,ABC News Nightline,2004,United States,39.7837304,-100.445882
7693,ABC News Nightline,2004,United States,39.7837304,-100.445882
7694,ABC News Nightline,2004,United States,39.7837304,-100.445882
7695,ABC News Nightline,2004,United States,39.7837304,-100.445882
7696,ABC News Nightline,2004,United States,39.7837304,-100.445882
7697,ABC News Nightline,2004,United States,39.7837304,-100.445882
7698,ABC News Nightline,2004,United States,39.7837304,-100.445882
7699,ABC News Nightline,2004,United States,39.7837304,-100.445882
7700,ABC News Nightline,2004,United States,39.7837304,-100.445882
7701,ABC News Nightline,2004,United States,39.7837304,-100.445882
7702,ABC News Nightline,2004,United States,39.7837304,-100.445882
7703,ABC News Nightline,2004,United States,39.7837304,-100.445882
7704,ABC News Nightline,2004,United States,39.7837304,-100.445882
7705,ABC News Nightline,2004,United States,39.7837304,-100.445882
7706,ABC News Nightline,2004,United States,39.7837304,-100.445882
7707,ABC News Nightline,2004,United States,39.7837304,-100.445882
7708,ABC News Nightline,2004,United States,39.7837304,-100.445882
7709,ABC News Nightline,2004,United States,39.7837304,-100.445882
7710,ABC News Nightline,2004,United States,39.7837304,-100.445882
7711,ABC News Nightline,2004,United States,39.7837304,-100.445882
7712,ABC News Nightline,2004,United States,39.7837304,-100.445882
7713,ABC News Nightline,1980,United States,39.7837304,-100.445882
7714,ABC News Nightline,1980,United States,39.7837304,-100.445882
7715,ABC News Nightline,1980,United States,39.7837304,-100.445882
7716,ABC News Nightline,1980,United States,39.7837304,-100.445882
7717,ABC News Nightline,1980,United States,39.7837304,-100.445882
7718,ABC News Nightline,1980,United States,39.7837304,-100.445882
7719,ABC News Nightline,1980,United States,39.7837304,-100.445882
7720,ABC News Nightline,1980,United States,39.7837304,-100.445882
7721,ABC News Nightline,1980,United States,39.7837304,-100.445882
7722,ABC News Nightline,1980,United States,39.7837304,-100.445882
7723,ABC News Nightline,2004,United States,39.7837304,-100.445882
7724,ABC News Nightline,1980,United States,39.7837304,-100.445882
7725,ABC News Nightline,1980,United States,39.7837304,-100.445882
7726,ABC News Nightline,1980,United States,39.7837304,-100.445882
7727,ABC News Nightline,1980,United States,39.7837304,-100.445882
7728,ABC News Nightline,1980,United States,39.7837304,-100.445882
7729,ABC News Nightline,1980,United States,39.7837304,-100.445882
7730,ABC News Nightline,1980,United States,39.7837304,-100.445882
7731,ABC News Nightline,1980,United States,39.7837304,-100.445882
7732,ABC News Nightline,1980,United States,39.7837304,-100.445882
7733,ABC News Nightline,1980,United States,39.7837304,-100.445882
7734,ABC News Nightline,1980,United States,39.7837304,-100.445882
7735,ABC News Nightline,1980,United States,39.7837304,-100.445882
7736,ABC News Nightline,1980,United States,39.7837304,-100.445882
7737,ABC News Nightline,1980,United States,39.7837304,-100.445882
7738,ABC News Nightline,1980,United States,39.7837304,-100.445882
7739,ABC News Nightline,1980,United States,39.7837304,-100.445882
7740,ABC News Nightline,1980,United States,39.7837304,-100.445882
7741,ABC News Nightline,1980,United States,39.7837304,-100.445882
7742,ABC News Nightline,1980,United States,39.7837304,-100.445882
7743,ABC News Nightline,1980,United States,39.7837304,-100.445882
7744,ABC News Nightline,1980,United States,39.7837304,-100.445882
7745,ABC News Nightline,1980,United States,39.7837304,-100.445882
7746,ABC News Nightline,1980,United States,39.7837304,-100.445882
7747,ABC News Nightline,1980,United States,39.7837304,-100.445882
7748,ABC News Nightline,1980,United States,39.7837304,-100.445882
7749,ABC News Nightline,1980,United States,39.7837304,-100.445882
7750,ABC News Nightline,1980,United States,39.7837304,-100.445882
7751,ABC News Nightline,1980,United States,39.7837304,-100.445882
7752,ABC News Nightline,1980,United States,39.7837304,-100.445882
7753,ABC News Nightline,1980,United States,39.7837304,-100.445882
7754,ABC News Nightline,1980,United States,39.7837304,-100.445882
7755,ABC News Nightline,1980,United States,39.7837304,-100.445882
7756,ABC News Nightline,1980,United States,39.7837304,-100.445882
7757,ABC News Nightline,1980,United States,39.7837304,-100.445882
7758,ABC News Nightline,1980,United States,39.7837304,-100.445882
7759,ABC News Nightline,1980,United States,39.7837304,-100.445882
7760,ABC News Nightline,1980,United States,39.7837304,-100.445882
7761,ABC News Nightline,1980,United States,39.7837304,-100.445882
7762,ABC News Nightline,1980,United States,39.7837304,-100.445882
7763,ABC News Nightline,1980,United States,39.7837304,-100.445882
7764,ABC News Nightline,1980,United States,39.7837304,-100.445882
7765,ABC News Nightline,1980,United States,39.7837304,-100.445882
7766,ABC News Nightline,1980,United States,39.7837304,-100.445882
7767,ABC News Nightline,1980,United States,39.7837304,-100.445882
7768,ABC News Nightline,1980,United States,39.7837304,-100.445882
7769,ABC News Nightline,1980,United States,39.7837304,-100.445882
7770,ABC News Nightline,1980,United States,39.7837304,-100.445882
7771,ABC News Nightline,1980,United States,39.7837304,-100.445882
7772,ABC News Nightline,1980,United States,39.7837304,-100.445882
7773,ABC News Nightline,1980,United States,39.7837304,-100.445882
7774,ABC News Nightline,1980,United States,39.7837304,-100.445882
7775,ABC News Nightline,1980,United States,39.7837304,-100.445882
7776,ABC News Nightline,1980,United States,39.7837304,-100.445882
7777,ABC News Nightline,1980,United States,39.7837304,-100.445882
7778,ABC News Nightline,1980,United States,39.7837304,-100.445882
7779,ABC News Nightline,1980,United States,39.7837304,-100.445882
7780,ABC News Nightline,1980,United States,39.7837304,-100.445882
7781,ABC News Nightline,1980,United States,39.7837304,-100.445882
7782,ABC News Nightline,1980,United States,39.7837304,-100.445882
7783,ABC News Nightline,1980,United States,39.7837304,-100.445882
7784,ABC News Nightline,1980,United States,39.7837304,-100.445882
7785,ABC News Nightline,1980,United States,39.7837304,-100.445882
7786,ABC News Nightline,2004,United States,39.7837304,-100.445882
7787,ABC News Nightline,1980,United States,39.7837304,-100.445882
7788,ABC News Nightline,1980,United States,39.7837304,-100.445882
7789,ABC News Nightline,1980,United States,39.7837304,-100.445882
7790,ABC News Nightline,1980,United States,39.7837304,-100.445882
7791,ABC News Nightline,1980,United States,39.7837304,-100.445882
7792,ABC News Nightline,1980,United States,39.7837304,-100.445882
7793,ABC News Nightline,1980,United States,39.7837304,-100.445882
7794,ABC News Nightline,1980,United States,39.7837304,-100.445882
7795,ABC News Nightline,1980,"Virginia, United States",37.1232245,-78.4927721
7796,ABC News Nightline,1980,United States,39.7837304,-100.445882
7797,ABC News Nightline,1980,United States,39.7837304,-100.445882
7798,ABC News Nightline,1980,United States,39.7837304,-100.445882
7799,ABC News Nightline,1980,United States,39.7837304,-100.445882
7800,ABC News Nightline,1980,United States,39.7837304,-100.445882
7801,ABC News Nightline,1980,United States,39.7837304,-100.445882
7802,ABC News Nightline,1980,United States,39.7837304,-100.445882
7803,ABC News Nightline,1980,United States,39.7837304,-100.445882
7804,ABC News Nightline,1980,United States,39.7837304,-100.445882
7805,ABC News Nightline,1980,United States,39.7837304,-100.445882
7806,ABC News Nightline,1980,United States,39.7837304,-100.445882
7807,ABC News Nightline,1980,United States,39.7837304,-100.445882
7808,ABC News Nightline,1980,United States,39.7837304,-100.445882
7809,ABC News Nightline,1980,United States,39.7837304,-100.445882
7810,ABC News Nightline,1980,United States,39.7837304,-100.445882
7811,ABC News Nightline,2004,United States,39.7837304,-100.445882
7812,ABC News Nightline,1980,United States,39.7837304,-100.445882
7813,ABC News Nightline,1980,United States,39.7837304,-100.445882
7814,ABC News Nightline,1980,United States,39.7837304,-100.445882
7815,ABC News Nightline,1980,United States,39.7837304,-100.445882
7816,ABC News Nightline,1980,United States,39.7837304,-100.445882
7817,ABC News Nightline,1980,United States,39.7837304,-100.445882
7818,ABC News Nightline,1980,United States,39.7837304,-100.445882
7819,ABC News Nightline,1980,United States,39.7837304,-100.445882
7820,ABC News Nightline,1980,United States,39.7837304,-100.445882
7821,ABC News Nightline,1980,United States,39.7837304,-100.445882
7822,ABC News Nightline,1980,United States,39.7837304,-100.445882
7823,ABC News Nightline,1980,United States,39.7837304,-100.445882
7824,ABC News Nightline,1980,United States,39.7837304,-100.445882
7825,ABC News Nightline,1980,United States,39.7837304,-100.445882
7826,ABC News Nightline,1980,United States,39.7837304,-100.445882
7827,ABC News Nightline,1980,United States,39.7837304,-100.445882
7828,ABC News Nightline,1980,United States,39.7837304,-100.445882
7829,ABC News Nightline,1980,United States,39.7837304,-100.445882
7830,ABC News Nightline,1980,United States,39.7837304,-100.445882
7831,ABC News Nightline,1980,United States,39.7837304,-100.445882
7832,ABC News Nightline,1980,United States,39.7837304,-100.445882
7833,ABC News Nightline,1980,United States,39.7837304,-100.445882
7834,ABC News Nightline,1980,United States,39.7837304,-100.445882
7835,ABC News Nightline,1980,United States,39.7837304,-100.445882
7836,ABC News Nightline,1980,United States,39.7837304,-100.445882
7837,ABC News Nightline,1980,United States,39.7837304,-100.445882
7838,ABC News Nightline,1980,United States,39.7837304,-100.445882
7839,ABC News Nightline,2004,United States,39.7837304,-100.445882
7840,ABC News Nightline,2004,United States,39.7837304,-100.445882
7841,ABC News Nightline,1980,United States,39.7837304,-100.445882
7842,ABC News Nightline,1980,United States,39.7837304,-100.445882
7843,ABC News Nightline,1980,United States,39.7837304,-100.445882
7844,ABC News Nightline,1980,United States,39.7837304,-100.445882
7845,ABC News Nightline,1980,United States,39.7837304,-100.445882
7846,ABC News Nightline,1980,United States,39.7837304,-100.445882
7847,ABC News Nightline,1980,United States,39.7837304,-100.445882
7848,ABC News Nightline,1980,United States,39.7837304,-100.445882
7849,ABC News Nightline,1980,United States,39.7837304,-100.445882
7850,ABC News Nightline,1980,United States,39.7837304,-100.445882
7851,ABC News Nightline,1980,United States,39.7837304,-100.445882
7852,ABC News Nightline,1980,United States,39.7837304,-100.445882
7853,ABC News Nightline,1980,United States,39.7837304,-100.445882
7854,ABC News Nightline,1980,United States,39.7837304,-100.445882
7855,ABC News Nightline,1980,United States,39.7837304,-100.445882
7856,ABC News Nightline,2004,United States,39.7837304,-100.445882
7857,ABC News Nightline,1980,United States,39.7837304,-100.445882
7858,ABC News Nightline,1980,United States,39.7837304,-100.445882
7859,ABC News Nightline,1980,United States,39.7837304,-100.445882
7860,ABC News Nightline: Betting Without Borders,1998,"Antigua, Antigua and Barbuda",17.10371515,-61.790450458055844
7861,ABC News Reports,2004,"New York, United States",40.7127281,-74.0060152
7862,ABC News Reports,1963,Κύπρος - Kıbrıs,34.9823018,33.1451285
7863,ABC News,1956,"Adelaide, Adelaide City Council, South Australia, Australia",-34.9281805,138.5999312
7864,ABC News,1956,"Brisbane City, Queensland, Australia",-27.4689682,153.0234991
7865,ABC News,1956,"Canberra, District of Canberra Central, Australian Capital Territory, 2600, Australia",-35.2975906,149.1012676
7866,ABC News,1956,"Darwin, City of Darwin, Northern Territory, 0800, Australia",-12.46044,130.8410469
7867,ABC News,1956,"Perth, City of Perth, Western Australia, 6000, Australia",-31.9527121,115.8604796
7868,ABC Scope,2004,"Watts, Los Angeles, Los Angeles County, California, 90002-3024, United States",33.9405674,-118.2428485
7869,ABC Scope,2004,ព្រះរាជាណាចក្រ​កម្ពុជា,13.5066394,104.869423
7870,ABC Stage 67,2004,"London, Greater London, England, SW1A 2DX, United Kingdom",51.5073219,-0.1276474
7871,ABC Stage 67,2004,,,
7872,ABC Stage 67,2004,"Manhattan, New York County, New York, United States",40.7896239,-73.9598939
7873,ABC Stage 67,2004,"Louisiana, United States",30.8703881,-92.007126
7874,ABC Stage 67,2004,"New York, United States",40.7127281,-74.0060152
7875,ABC Stage 67,2004,"University of Southern California, Flower Street, Exposition Park, Los Angeles, Los Angeles County, California, 90007, United States",34.0218833,-118.28586726915088
7876,ABC Television Players,1949,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7877,ABC Weekend Specials,2004,"Manhattan, New York County, New York, United States",40.7896239,-73.9598939
7878,ABC Weekend Specials,2004,"Burbank, Los Angeles County, California, United States",34.1816482,-118.3258554
7879,ABC Weekend Specials,2004,,,
7880,ABC Weekend Specials,2004,"Tucson, Pima County, Arizona, 85701, United States",32.2228765,-110.9748477
7881,ABC Weekend Specials,2004,,,
7882,ABC discapacidad,1999,México,23.6585116,-102.0077097
7883,ABC's Wide World of Sports,2004,"Syracuse University, East Brighton Avenue, Syracuse, Onondaga County, New York, 13205, United States",43.017112850000004,-76.11855360009726
7884,ABC's Wide World of Sports,2004,"University of Oklahoma, 660, Parrington Oval, Norman, Cleveland County, Oklahoma, 73019, United States",35.1959878,-97.44570827599858
7885,ABC's Wide World of Sports,2004,"Saint Paul, Ramsey County, Minnesota, United States",44.9497487,-93.0931028
7886,ABC's Wide World of Sports,2004,"Trenton, Mercer County, New Jersey, United States",40.2170575,-74.7429463
7887,ABC's Wide World of Sports,2004,"Indianapolis, Marion County, Indiana, United States",39.7683331,-86.1583502
7888,ABC's Wide World of Sports,2004,Éire / Ireland,52.865196,-7.9794599
7889,ABC's Wide World of Sports,2004,"Cheyenne, Laramie County, Wyoming, 82002, United States",41.139981,-104.820246
7890,ABC's Wide World of Sports,2004,"Los Altos, Santa Clara County, California, United States",37.3790629,-122.116578
7891,ABC's Wide World of Sports,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
7892,ABC's Wide World of Sports,2004,"Pendleton, Umatilla County, Oregon, 97801, United States",45.672075,-118.7885967
7893,ABC's Wide World of Sports,2004,"Bonneville Salt Flats, Dwight D. Eisenhower Highway, Wendover, Tooele County, Utah, United States",40.740006,-113.6815662
7894,ABC's Wide World of Sports,2004,"Sun Valley, Blaine County, Idaho, United States",43.696215,-114.353097
7895,ABC's Wide World of Sports,2004,"Daytona Beach, Volusia County, Florida, United States",29.2108147,-81.0228331
7896,ABC's Wide World of Sports,2004,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
7897,ABC's Wide World of Sports,2004,"Williamsport, Lycoming County, Pennsylvania, 17701, United States",41.2493292,-77.0027671
7898,ABC's Wide World of Sports,2004,"Fairview Park, Cuyahoga County, Ohio, 44126, United States",41.4461727,-81.8526519
7899,ABC's Wide World of Sports,2004,"Indianapolis, Marion County, Indiana, United States",39.7683331,-86.1583502
7900,ABC's Wide World of Sports,2004,"Riverside, Riverside County, California, United States",33.9533546,-117.3961623
7901,ABC's Wide World of Sports,2004,"Gemeinde Mitterndorf an der Fischa, Bezirk Baden, Niederösterreich, Österreich",47.9974719,16.4703767
7902,ABC's Wide World of Sports,2004,"Puerto Rico, United States",18.2214149,-66.41328179513847
7903,ABC's Wide World of Sports,2004,"Hollywood, Broward County, Florida, United States",26.0112014,-80.1494901
7904,ABC's Wide World of Sports,2004,"Reno, Washoe County, Nevada, United States",39.5261206,-119.8126581
7905,ABC's Wide World of Sports,2004,"Phoenix, Maricopa County, Arizona, 85004-1905, United States",33.4484367,-112.0741417
7906,ABC's Wide World of Sports,2004,"Roma, Roma Capitale, Lazio, Italia",41.8933203,12.4829321
7907,ABC's Wide World of Sports,2004,"Des Plaines, Maine Township, Cook County, Illinois, United States",42.0415823,-87.8873916
7908,ABC's Wide World of Sports,2004,"Daerah Khusus Ibukota Jakarta, Indonesia",-6.1753942,106.827183
7909,ABC's Wide World of Sports,2004,"Charlotte, Mecklenburg County, North Carolina, United States",35.2272086,-80.8430827
7910,ABC's Wide World of Sports,2004,"Darlington, Darlington County, South Carolina, 29532, United States",34.2998762,-79.8761741
7911,ABC's Wide World of Sports,2004,"Silver Springs, Marion County, Florida, 34488-1719, United States",29.2166172,-82.0575797
7912,ABC's Wide World of Sports,2004,,,
7913,ABC/TTV Micro-Mini Series,2004,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
7914,"ABS-CBN Reports: Isyu, ang Pangulo",2005,"Metro Manila, Pilipinas / Philippines",14.5736108,121.0329706
7915,ABZ,1987,,,
7916,ACE Insider,2012,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
7917,ADHDtv: With Lew Marklin,2007,"California, United States",36.7014631,-118.755997
7918,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7919,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7920,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7921,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7922,ADHDtv: With Lew Marklin,2004,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
7923,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7924,ADHDtv: With Lew Marklin,2004,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
7925,ADHDtv: With Lew Marklin,2004,"Brentwood, Los Angeles, Los Angeles County, California, United States",34.0521403,-118.4740699
7926,ADHDtv: With Lew Marklin,2004,,,
7927,ADHDtv: With Lew Marklin,2004,"Westwood, Los Angeles, Los Angeles County, California, United States",34.0668947,-118.4399448
7928,ADHDtv: With Lew Marklin,2004,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
7929,ADHDtv: With Lew Marklin,2004,"Pasadena, Los Angeles County, California, United States",34.1476452,-118.1444779
7930,ADHDtv: With Lew Marklin,2004,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
7931,ADHDtv: With Lew Marklin,2004,"Malibu, Los Angeles County, California, 90265-4797, United States",34.035591,-118.689423
7932,ADHDtv: With Lew Marklin,2004,,,
7933,ADHDtv: With Lew Marklin,2004,"West Hollywood, Los Angeles County, California, United States",34.0923014,-118.3692894
7934,ADHDtv: With Lew Marklin,2004,"Goleta, Santa Barbara County, California, United States",34.4358295,-119.8276389
7935,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7936,ADHDtv: With Lew Marklin,2004,,,
7937,ADHDtv: With Lew Marklin,2004,,,
7938,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7939,ADHDtv: With Lew Marklin,2004,,,
7940,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7941,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7942,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7943,ADHDtv: With Lew Marklin,2004,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
7944,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7945,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7946,ADHDtv: With Lew Marklin,2004,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
7947,ADHDtv: With Lew Marklin,2004,,,
7948,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7949,ADHDtv: With Lew Marklin,2004,"Santa Barbara, Santa Barbara County, California, United States",34.4221319,-119.7026673
7950,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7951,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7952,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7953,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7954,ADHDtv: With Lew Marklin,2004,"Santa Barbara Municipal Tennis Court, Old Coast Highway, Santa Barbara, Santa Barbara County, California, 93103, United States",34.422610000000006,-119.66374135453859
7955,ADHDtv: With Lew Marklin,2004,"Santa Barbara Middle School, 1321, Alameda Padre Serra, Riviera, Santa Barbara, Santa Barbara County, California, 93103, United States",34.4370019,-119.694771
7956,ADTV (Attention Deficit Television),2014,"1053, Peekskill Hollow Road, Kent Cliffs, Town of Kent, Putnam County, New York, 10512, United States",41.430686761829946,-73.76358158394066
7957,ADbc,2009,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
7958,AF1 (Alle for en),2008,"Oslo, Norge",59.9133301,10.7389701
7959,AFF Suzuki Cup,2012,Malaysia,4.5693754,102.2656823
7960,AFF Suzuki Cup,2012,ประเทศไทย,14.8971921,100.83273
7961,AFF Suzuki Cup,2012,"Jalan Besar Stadium, Horne Road, Kallang, Singapore, Central, 209075, Singapore",1.3099506,103.86034576871684
7962,AFF Suzuki Cup,2012,"ราชมังคลากีฬาสถาน, ซอยรามคำแหง 24, แขวงหัวหมาก, เขตบางกะปิ, กรุงเทพมหานคร, 10241, ประเทศไทย",13.755348699999999,100.62209485917182
7963,AFF Suzuki Cup,2012,,,
7964,AFF Suzuki Cup,2012,"ราชมังคลากีฬาสถาน, ซอยรามคำแหง 24, แขวงหัวหมาก, เขตบางกะปิ, กรุงเทพมหานคร, 10241, ประเทศไทย",13.755348699999999,100.62209485917182
7965,AFF Suzuki Cup,2012,"ราชมังคลากีฬาสถาน, ซอยรามคำแหง 24, แขวงหัวหมาก, เขตบางกะปิ, กรุงเทพมหานคร, 10241, ประเทศไทย",13.755348699999999,100.62209485917182
7966,AFF Suzuki Cup,2012,"ราชมังคลากีฬาสถาน, ซอยรามคำแหง 24, แขวงหัวหมาก, เขตบางกะปิ, กรุงเทพมหานคร, 10241, ประเทศไทย",13.755348699999999,100.62209485917182
7967,AFF Suzuki Cup,2012,"ราชมังคลากีฬาสถาน, ซอยรามคำแหง 24, แขวงหัวหมาก, เขตบางกะปิ, กรุงเทพมหานคร, 10241, ประเทศไทย",13.755348699999999,100.62209485917182
7968,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.69136903264581
7969,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.69136903264581
7970,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.69136903264581
7971,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.69136903264581
7972,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.69136903264581
7973,AFF Suzuki Cup,2012,"Stadium Shah Alam, Persiaran Sukan, Seksyen 13, Shah Alam, Petaling, Selangor, 40100, Malaysia",3.0806013500000002,101.54465519922721
7974,AFF Suzuki Cup,2012,"Stadium Nasional Bukit Jalil, Jalan Barat, Bukit Jalil, Kuala Lumpur, 57000, Malaysia",3.0546755,101.69136903264581
7975,AFF Suzuki Cup,2012,"Rizal Memorial Track and Football Stadium, Adriatico Street, Malate, 708, Malate, Fifth District, Capital District, Metro Manila, 1004, Pilipinas / Philippines",14.563445399999999,120.99193122469163
7976,AFF Suzuki Cup,2012,"Jalan Besar Stadium, Horne Road, Kallang, Singapore, Central, 209075, Singapore",1.3099506,103.86034576871684
7977,AFF Suzuki Cup,2012,,,
7978,AFL Sunday,2004,"Melbourne Cricket Ground, Brunton Avenue, East Melbourne, Melbourne, City of Melbourne, Victoria, 3000, Australia",-37.819908999999996,144.98322500667754
7979,AFP: American Fighter Pilot,2002,,,
7980,AHA,2014,"Kentucky, United States",37.5726028,-85.1551411
7981,AIB Honest Series,2013,"Mumbai, Mumbai Metropolitan Region, Mumbai Suburban, Maharashtra, India",19.0759899,72.8773928
7982,AIR: America's Investigative Reports,2004,"Seattle, King County, Washington, United States",47.6038321,-122.3300624
7983,AK3 - Dolda beslut,2006,Sverige,59.6749712,14.5208584
7984,AKA Shaman,2011,"Denver, Colorado, United States",39.7392364,-104.9848623
7985,AKB48 Show!,2004,"NHKホール, 1, ケヤキ並木, 神南二丁目, 渋谷区, 東京都, 150-8001, 日本",35.66651565,139.69700305567807
7986,AKBingo!,2008,日本,36.5748441,139.2394179
7987,ALF's Hit Talk Show,2004,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
7988,AM - Antes del medioda,2006,,,
7989,AM - Antes del medioda,2004,,,
7990,AM - Antes del medioda,2004,,,
7991,AM - Antes del medioda,2004,,,
7992,AM - Antes del medioda,2004,,,
7993,AM - Antes del medioda,2004,,,
7994,AM - Antes del medioda,2004,,,
